作曲家,乐曲编码,链接,版权
Praetorius,"Musae Sioniae for choir (SATB) (Sechster Teil, 1609)-| 195. Vor Freuden will ich singen",https://kunstderfuge.com/-/mid.files/4/praetorius_musae_sioniae_195_%28c%29icking-archive.mid, Christian Mondrup
Praetorius,-| Magnificat super Ut re mi fa sol la for 6 part choir SSATTB,https://kunstderfuge.com/-/mid.files/4/praetorius_magnificat_super_ut_re_mi_fa_sol_la_%28c%29icking-archive.mid, Ulrich Alpers
Praetorius,-| En natus est Emanuel,https://kunstderfuge.com/-/mid.files/21/praetorius_en_natus_est_emanuel_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Praetorius,-| Es ist ein Ros entsprungen,https://kunstderfuge.com/-/mid.files/21/praetorius_es_ist_ein_ros_entsprungen_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Praetorius,-| Puer natus in Bethleem,https://kunstderfuge.com/-/mid.files/21/praetorius_puer_natus_in_bethleem_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Praetorius,-| Surrexit Christus Dominus,https://kunstderfuge.com/-/mid.files/21/praetorius_surrexit_christus_dominus_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Pres (Despres),Missa Da pacem-| 1. Kyrie,https://kunstderfuge.com/-/mid.files/21/desprez_missa_da_pacem_1_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Pres (Despres),Missa Da pacem-| 2. Gloria,https://kunstderfuge.com/-/mid.files/21/desprez_missa_da_pacem_2_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Pres (Despres),Missa Da pacem-| 6. Agnus Dei I,https://kunstderfuge.com/-/mid.files/21/desprez_missa_da_pacem_6_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Pres (Despres),Missa Da pacem-| 7. Agnus Dei II,https://kunstderfuge.com/-/mid.files/21/desprez_missa_da_pacem_7_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Pres (Despres),Missa Da pacem-| 8. Agnus Dei III,https://kunstderfuge.com/-/mid.files/21/desprez_missa_da_pacem_8_%28c%29cipoo.mid, cipoo.net (under Free Art License). 
Pres (Despres),Missa Pange Lingua for choir SATB-| 1. Kyrie,https://kunstderfuge.com/-/mid.files/4/pres-des_missa_pange_lingua_1_%28c%29icking-archive.mid," Moriwaki Michio, M.A.B. Soloists"
Pres (Despres),Missa Pange Lingua for choir SATB-| 2. Gloria,https://kunstderfuge.com/-/mid.files/4/pres-des_missa_pange_lingua_2_%28c%29icking-archive.mid," Moriwaki Michio, M.A.B. Soloists"
Pres (Despres),-| Kyrie from the Missa de Pacem,https://kunstderfuge.com/-/mid.files/desprez_kyrie_missa_de_pacem_%28mccloskey%29.mid,Unknown
Pres (Despres),-| Canzona (Ave Maria),https://kunstderfuge.com/-/mid.files/12/pres-des_canzona_ave_maria_%28c%29icking-archive.mid, Michel Rondeau
Prokofiev,"-| Toccata, Op. 11",https://kunstderfuge.com/-/mid.files/13/prokofiev_toccata_11_%28c%29winitzki.mid, Serge Winitzke
Prokofiev,"Sonata No. 2 in d minor, Op. 14 (1912)-| 1. Allegro, ma non troppo",https://kunstderfuge.com/-/mid.files/1/prokofiev_sonata_2_14_1_%28c%29ungar.mid, Robert Ungar
Prokofiev,"Sonata No. 2 in d minor, Op. 14 (1912)-| 2. Scherzo - Allegro marcato",https://kunstderfuge.com/-/mid.files/1/prokofiev_sonata_2_14_2_%28c%29ungar.mid, Robert Ungar
Prokofiev,"Sonata No. 2 in d minor, Op. 14 (1912)-| 3. Andante",https://kunstderfuge.com/-/mid.files/1/prokofiev_sonata_2_14_3_%28c%29ungar.mid, Robert Ungar
Prokofiev,"Sonata No. 2 in d minor, Op. 14 (1912)-| 4. Vivace",https://kunstderfuge.com/-/mid.files/1/prokofiev_sonata_2_14_4_%28c%29ungar.mid, Robert Ungar
Prokofiev,"-| Vision fugitives, Op. 22 (1917) [complete]",https://kunstderfuge.com/-/mid.files/1/prokofiev_vision_fugitives_22_%28c%29ungar.mid, Robert Ungar
Rachmaninov,"Piano Concerto No. 1 in f sharp minor, Op. 1-| 1. Allegro non troppo e molto maestoso",https://kunstderfuge.com/-/mid.files/13/rachmaninoff_piano_concerto_1_1_%28c%29finley.mid, Robert Finley
Rachmaninov,"Piano Concerto No. 1 in f sharp minor, Op. 1-| 2. Andantino semplice",https://kunstderfuge.com/-/mid.files/13/rachmaninoff_piano_concerto_1_2_%28c%29finley.mid, Robert Finley
Rachmaninov,"Piano Concerto No. 1 in f sharp minor, Op. 1-| 3. Allegro con fuoco",https://kunstderfuge.com/-/mid.files/13/rachmaninoff_piano_concerto_1_3_%28c%29finley.mid, Robert Finley
Rachmaninov,"Piano Concerto No. 2 in c minor, Op. 18 (1900)-| 1. Moderato",https://kunstderfuge.com/-/mid.files/rachmaninov_concerto_2_1_%28c%29galimberti.mid, Dario Galimberti
Rachmaninov,"Piano Concerto No. 2 in c minor, Op. 18 (1900)-| 2. Adagio sostenuto",https://kunstderfuge.com/-/mid.files/rachmaninov_concerto_2_2_%28c%29galimberti.mid, Dario Galimberti
Rachmaninov,"Piano Concerto No. 2 in c minor, Op. 18 (1900)-| 3. Allegro scherzando",https://kunstderfuge.com/-/mid.files/rachmaninov_concerto_2_3_%28c%29galimberti.mid, Dario Galimberti
Rachmaninov,"Piano Concerto No. 3 in d minor, Op. 30-| 1. Allegro ma non tanto",https://kunstderfuge.com/-/mid.files/rachmaninov_concerto_3_1_%28c%29finley.mid, Robert Finley
Rachmaninov,"Piano Concerto No. 3 in d minor, Op. 30-| 2-3. Intermezzo (Adagio), attacca: Finale (alla breve)",https://kunstderfuge.com/-/mid.files/rachmaninov_concerto_3_2-3_%28c%29finley.mid, Robert Finley
Rachmaninov,Rhapsody on a Theme by Paganini Op. 43-| Variations 1 - 6,https://kunstderfuge.com/-/mid.files/13/rachmaninoff_rhapsody_on_a_theme_by_paganini_1-6_%28c%29siu.mid, David Siu
Rachmaninov,Rhapsody on a Theme by Paganini Op. 43-| Variations 7 - 10,https://kunstderfuge.com/-/mid.files/13/rachmaninoff_rhapsody_on_a_theme_by_paganini_7-10_%28c%29siu.mid, David Siu
Rachmaninov,Rhapsody on a Theme by Paganini Op. 43-| Variations 11 - 15,https://kunstderfuge.com/-/mid.files/13/rachmaninoff_rhapsody_on_a_theme_by_paganini_11-15_%28c%29siu.mid, David Siu
Rachmaninov,Rhapsody on a Theme by Paganini Op. 43-| Variations 16 - 18,https://kunstderfuge.com/-/mid.files/13/rachmaninoff_rhapsody_on_a_theme_by_paganini_16-18_%28c%29siu.mid, David Siu
Rachmaninov,Rhapsody on a Theme by Paganini Op. 43-| Variations 18 - 24,https://kunstderfuge.com/-/mid.files/13/rachmaninoff_rhapsody_on_a_theme_by_paganini_18-24_%28c%29siu.mid, David Siu
Rachmaninov,"-| Barcarolle, Op. 10 No. 3",https://kunstderfuge.com/-/mid.files/rachmaninoff_barcarolle_10_3_%28c%29oguri.mid, Katsuhiro Oguri
Rachmaninov,-| Italian Polka,https://kunstderfuge.com/-/mid.files/rachmaninov_italian_polka_%28c%29yogore.mid, Segundo G. Yogore
Rachmaninov,"-| Rhapsody on a theme by Paganini (arr. by Flynt) 			[complete]",https://kunstderfuge.com/-/mid.files/rolls/classical-i/rachmaninov_40093a_rhapsody_on_a_theme_by_paganini_%28nc%29smythe.mid,Unknown
Rachmaninov,-| Liebesfreud (by,https://kunstderfuge.com/-/mid.files/rolls/classical-i/kreisler_66143a_liebesfreud_%28nc%29smythe.mid,Unknown
Rachmaninov,-| Sleeping beauty waltz for piano 4-hands (by,https://kunstderfuge.com/-/mid.files/tchaikovsky-rachmaninov_sleeping_waltz_%28c%29yogore.mid, Segundo G. Yogore
Rachmaninov,"-| The flight of the bumble bee, by",https://kunstderfuge.com/-/mid.files/rolls/classical-ii/rimsky-kosakov_70301a_flight_of_the_bumble_bee_%28nc%29smythe.mid,Unknown
Raff,"Violin Sonata No. 1 Op. 73 (1853-54)-| 1. Bewegt, mit elegischem Pathos",https://kunstderfuge.com/-/mid.files/29/raff_violin_sonata_173_1_bewegt_%28c%29yogore.mid, Segundo G. Yogore
Raff,6 Pieces for violin and piano Op. 85 (1859)-| 1. Marcia,https://kunstderfuge.com/-/mid.files/29/raff_6_pieces_85_1_marcia_%28c%29yogore.mid, Segundo G. Yogore
Raff,6 Pieces for violin and piano Op. 85 (1859)-| 2. Pastorale,https://kunstderfuge.com/-/mid.files/29/raff_6_pieces_85_2_pastorale_%28c%29yogore.mid, Segundo G. Yogore
Raff,6 Pieces for violin and piano Op. 85 (1859)-| 3. Cavatina,https://kunstderfuge.com/-/mid.files/29/raff_6_pieces_85_3_cavatina_%28c%29yogore.mid, Segundo G. Yogore
Raff,6 Pieces for violin and piano Op. 85 (1859)-| 4. Scherzino,https://kunstderfuge.com/-/mid.files/29/raff_6_pieces_85_4_scherzino_%28c%29yogore.mid, Segundo G. Yogore
Raff,6 Pieces for violin and piano Op. 85 (1859)-| 5. Canzona,https://kunstderfuge.com/-/mid.files/29/raff_6_pieces_85_5_canzona_%28c%29yogore.mid, Segundo G. Yogore
Raff,6 Pieces for violin and piano Op. 85 (1859)-| 6. Tarantella,https://kunstderfuge.com/-/mid.files/29/raff_6_pieces_85_6_tarantella_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Morceaux, Op. 2 (1842, rev. 1876) -| 1. Elegie",https://kunstderfuge.com/-/mid.files/33/raff_3_morceaux_2_1_elegie_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Morceaux, Op. 2 (1842, rev. 1876) -| 2. Romance in D major",https://kunstderfuge.com/-/mid.files/raff_romance_2_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Morceaux, Op. 2 (1842, rev. 1876) -| 3. Valse",https://kunstderfuge.com/-/mid.files/33/raff_3_morceaux_2_3_valse_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Scherzo, Op. 3 (1843, rev. 1881)",https://kunstderfuge.com/-/mid.files/30/raff_scherzo_3_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Quatre Galop-Caprices Op. 5 (1843, rev. 1878)-| Galop-Caprice No. 1",https://kunstderfuge.com/-/mid.files/28/raff_quatre_galop_caprices_5_1_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Quatre Galop-Caprices Op. 5 (1843, rev. 1878)-| Galop-Caprice No. 2",https://kunstderfuge.com/-/mid.files/28/raff_quatre_galop_caprices_5_2_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Quatre Galop-Caprices Op. 5 (1843, rev. 1878)-| Galop-Caprice No. 3",https://kunstderfuge.com/-/mid.files/28/raff_quatre_galop_caprices_5_3_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Quatre Galop-Caprices Op. 5 (1843, rev. 1878)-| Galop-Caprice No. 4",https://kunstderfuge.com/-/mid.files/28/raff_quatre_galop_caprices_5_4_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Variations in E flat major, Op. 6 (1843, rev. 1878)",https://kunstderfuge.com/-/mid.files/28/raff_variations_e-flat_6_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Rondo Brillant, Op. 7 (1843)",https://kunstderfuge.com/-/mid.files/30/raff_rondo_brillant_7_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 3. Il Fuggitivo",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_03_il_fuggitivo_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 5. Il Pianto dell'Amante",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_05_il_pianto_dell_amante_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 6. Il Delirio",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_06_il_delirio_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 7. Barcarola",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_07_barcarola_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 8. Preghiera",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_08_preghiera_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 9. I Gladiatori",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_09_gladiatori_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 10. Mazurka",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_10_mazurka_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 11. La Contentezza",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_11_contentezza_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Romances en forme d'Etudes, Op. 8 (1843) -| 12. Polonaise",https://kunstderfuge.com/-/mid.files/30/raff_12_romances_8_12_polonaise_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Air Suisse, Op. 11 (1844)",https://kunstderfuge.com/-/mid.files/30/raff_air_suisse_11_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Album Lyrique, Op. 17, Vol. 3, Deux Nocturnes -|					2. Nocturne, A flat major",https://kunstderfuge.com/-/mid.files/33/raff_album_lyrique_17_vol-3_2_nocturne.mid, Segundo G. Yogore
Raff,"Paraphrases on Lieder by Liszt, Op. 18 [2] -|					2. Mild wie ein Lufthauch",https://kunstderfuge.com/-/mid.files/33/raff_paraphrases_on_lieder_by_liszt_18_2_mild_wie_ein_lufthauch_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Fantasie militair über Motive aus 'Die Hugenotten', Op. 36 (1847)",https://kunstderfuge.com/-/mid.files/31/raff_fantaisie_militaire_meyerbeer_huguenots_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Grande Mazurka, Op. 38 (1847)",https://kunstderfuge.com/-/mid.files/31/raff_grande_mazurka_op-38_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Romance, Op. 41 (1847)",https://kunstderfuge.com/-/mid.files/28/raff_romance_41_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Salonstücke, Op. 56 (1849) -| 1. Eglogue",https://kunstderfuge.com/-/mid.files/33/raff_3_salonstucke_56_1_eglogue_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Salonstücke, Op. 56 (1849) -| 2. Romance",https://kunstderfuge.com/-/mid.files/33/raff_3_salonstucke_56_2_romance_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Salonstücke, Op. 56 (1849) -| 3. Valse-Etude",https://kunstderfuge.com/-/mid.files/33/raff_3_salonstucke_56_3_valse_etude_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 1. Winterruhe",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_1_winterruhe_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 2. Fruhlingsnahen",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_2_fruhlingsnahen_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 3. Gelubde",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_3_gelubde_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 4. Unruhe",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_4_unruhe_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 5. Annaherung",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_5_annaherung_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 6. Wirrniss",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_6_wirrniss_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 7. Vorwurf",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_7_vorwurf_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 8. Fern",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_8_fern_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 9. Frohe Kunde",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_9_frohe_kunde_%28c%29yogore..mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 10. Zu Zwei",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_10_zu_zwei_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 11. Ohne Ruh",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_11_ohne_ruh_%28c%29yogore.mid, Segundo G. Yogore
Raff,"12 Piano Pieces, Op. 55 (1850-52) -| 12. Abends",https://kunstderfuge.com/-/mid.files/30/raff_12_piano_pieces_55_12_abends_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 2. Erinnerung",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_2_erinnerung_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 3. Kuhreihen zum Aufzug auf die Alp im Fruhling",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_3_kuhreihen_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 4. Sehnsucht und mein Liebchen des Chuhers Mailied",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_4_sehnsucht_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 5. Sehnsucht nach der Heimath, was machen?",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_5_sehnsucht_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 6. Kuhreihen der Oberlaender und Geissreihen",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_6_kuhreihen_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 7. Appenzellerlied",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_7_appenzellerlied_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 8. Singt, Schweizer",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_8_singt_schweizer_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Schweizerweisen, Op. 60 (1851) -| 9. Gruss ans Bethli im Mai",https://kunstderfuge.com/-/mid.files/30/raff_schweizerweisen_60_9_gruss_%28c%29yogore.mid, Segundo G. Yogore
Raff,Schweizerweisen Op. 60 (1851)-| 1. Sehnsucht nach dem Rigi,https://kunstderfuge.com/-/mid.files/31/raff_schweizerweisen_op-60_1_sehnsucht_%28c%29yogore.mid, Segundo G. Yogore
Raff,"4 Paraphrases de Salon, Op. 61 (1853–55) -| 1. Caprice uber",https://kunstderfuge.com/-/mid.files/31/raff_4_paraphrases_de_salon_op-61_1_lohengrin_%28c%29yogore.mid, Segundo G. Yogore
Raff,"4 Paraphrases de Salon, Op. 61 (1853–55) -| 2. Reminiscenzen aus",https://kunstderfuge.com/-/mid.files/31/raff_4_paraphrases_de_salon_op-61_2_fliegender_hollander_%28c%29yogore.mid, Segundo G. Yogore
Raff,"4 Paraphrases de Salon, Op. 61 (1853–55) -| 3. Fantasie uber Motive aus",https://kunstderfuge.com/-/mid.files/31/raff_4_paraphrases_de_salon_op-61_3_tannhauser_%28c%29yogore.mid, Segundo G. Yogore
Raff,"4 Paraphrases de Salon, Op. 61 (1853–55) -| 4. Capriccio uber Motive aus der Oper Genoveva",https://kunstderfuge.com/-/mid.files/31/raff_4_paraphrases_de_salon_op-61_4_genoveva_%28c%29yogore.mid, Segundo G. Yogore
Raff,"3 Salon-Etudes on Richard Wagner's Operas, Op. 62 (1853)-| 2.",https://kunstderfuge.com/-/mid.files/31/raff_wagner_tannhauser_sextett_op-62_2_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Suite de Morceaux pour les Petites Mains, Op. 75 (1858-59) -| 1. Fleurette (Romanze)",https://kunstderfuge.com/-/mid.files/30/raff_suite_de_morceaux_pour_les_petites_mains_75_1_fleurette_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Suite de Morceaux pour les Petites Mains, Op. 75 (1858-59) -| 2. Fabliau",https://kunstderfuge.com/-/mid.files/30/raff_suite_de_morceaux_pour_les_petites_mains_75_2_fabliau_%28c%29yogore.mid, Segundo G. Yogore
Raff,"Suite de Morceaux pour les Petites Mains, Op. 75 (1858-59) -| 6. Manon (Rondinetto)",https://kunstderfuge.com/-/mid.files/30/raff_suite_de_morceaux_pour_les_petites_mains_75_6_manon_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Mazurka-Caprice, Op. 83 (1858)",https://kunstderfuge.com/-/mid.files/31/, Segundo G. Yogore
Raff,"-| Chant de l'Ondin, Op. 84 (1858)",https://kunstderfuge.com/-/mid.files/30/raff_chant_de_londin_84_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Introduction and Allegro Scherzoso, Op. 87",https://kunstderfuge.com/-/mid.files/30/raff_intro_allegro_scherzoso_87_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Am Giessbach, Etude, Op. 88 (1858)",https://kunstderfuge.com/-/mid.files/30/raff_am_giessbach_88_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Villanelle, Op. 89 (1858)",https://kunstderfuge.com/-/mid.files/30/raff_villanella_89_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Capriccio, Op. 92 (1860)",https://kunstderfuge.com/-/mid.files/30/raff_capriccio_92_%28c%29yogore.mid, Segundo G. Yogore
Raff,"-| Dans le Nacelle, Reverie-Barcarolle, Op. 93",https://kunstderfuge.com/-/mid.files/30/raff_dans_le_nacelle_93_%28c%29yogore.mid, Segundo G. Yogore
